

loss: 4.189, mean of ED: 0.246

[7860/10000] -  loss: 3.603, mean of ED: 0.095
loss: 4.186, mean of ED: 0.246

[7861/10000] -  loss: 3.601, mean of ED: 0.095
loss: 4.179, mean of ED: 0.246

[7862/10000] -  loss: 3.600, mean of ED: 0.095
loss: 4.183, mean of ED: 0.246

[7863/10000] -  loss: 3.599, mean of ED: 0.095
loss: 4.177, mean of ED: 0.246

[7864/10000] -  loss: 3.597, mean of ED: 0.095
loss: 4.173, mean of ED: 0.246

[7865/10000] -  loss: 3.596, mean of ED: 0.095
loss: 4.176, mean of ED: 0.246

[7866/10000] -  loss: 3.595, mean of ED: 0.095
loss: 4.169, mean of ED: 0.246

[7867/10000] -  loss: 3.593, mean of ED: 0.095
loss: 4.167, mean of ED: 0.246

[7868/10000] -  loss: 3.592, mean of ED: 0.095
loss: 4.168, mean of ED: 0.246

[7869/10000] -  loss: 3.590, mean of ED: 0.095
loss: 4.161, mean of ED: 0.246

[7870/10000] -  loss: 3.589, mean of ED: 0.095
loss: 4.160, mean of ED: 0.246

[7871/10000] -  loss: 3.587, mean of ED: 0.095
loss: 4.160, mean of ED: 0.246

[7872/10000] -  loss: 3.586, mean of ED: 0.095
loss: 4.153, mean of ED: 0.245

[7873/10000] -  loss: 3.585, mean of ED: 0.095
loss: 4.154, mean of ED: 0.245

[7874/10000] -  loss: 3.583, mean of ED: 0.095
loss: 4.151, mean of ED: 0.245

[7875/10000] -  loss: 3.582, mean of ED: 0.095
loss: 4.147, mean of ED: 0.245

[7876/10000] -  loss: 3.580, mean of ED: 0.095
loss: 4.147, mean of ED: 0.245

[7877/10000] -  loss: 3.579, mean of ED: 0.095
loss: 4.143, mean of ED: 0.245

[7878/10000] -  loss: 3.577, mean of ED: 0.095
loss: 4.140, mean of ED: 0.245

[7879/10000] -  loss: 3.576, mean of ED: 0.095
loss: 4.140, mean of ED: 0.245

[7880/10000] -  loss: 3.575, mean of ED: 0.095
loss: 4.136, mean of ED: 0.245

[7881/10000] -  loss: 3.573, mean of ED: 0.095
loss: 4.133, mean of ED: 0.245

[7882/10000] -  loss: 3.572, mean of ED: 0.094
loss: 4.133, mean of ED: 0.245

[7883/10000] -  loss: 3.571, mean of ED: 0.094
loss: 4.128, mean of ED: 0.245

[7884/10000] -  loss: 3.569, mean of ED: 0.094
loss: 4.127, mean of ED: 0.245

[7885/10000] -  loss: 3.568, mean of ED: 0.094
loss: 4.125, mean of ED: 0.245

[7886/10000] -  loss: 3.566, mean of ED: 0.094
loss: 4.121, mean of ED: 0.244

[7887/10000] -  loss: 3.565, mean of ED: 0.094
loss: 4.120, mean of ED: 0.244

[7888/10000] -  loss: 3.564, mean of ED: 0.094
loss: 4.117, mean of ED: 0.244

[7889/10000] -  loss: 3.562, mean of ED: 0.094
loss: 4.114, mean of ED: 0.244

[7890/10000] -  loss: 3.561, mean of ED: 0.094
loss: 4.113, mean of ED: 0.244

[7891/10000] -  loss: 3.559, mean of ED: 0.094
loss: 4.110, mean of ED: 0.244

[7892/10000] -  loss: 3.558, mean of ED: 0.094
loss: 4.107, mean of ED: 0.244

[7893/10000] -  loss: 3.557, mean of ED: 0.094
loss: 4.106, mean of ED: 0.244

[7894/10000] -  loss: 3.555, mean of ED: 0.094
loss: 4.102, mean of ED: 0.244

[7895/10000] -  loss: 3.554, mean of ED: 0.094
loss: 4.100, mean of ED: 0.244

[7896/10000] -  loss: 3.552, mean of ED: 0.094
loss: 4.098, mean of ED: 0.244

[7897/10000] -  loss: 3.551, mean of ED: 0.094
loss: 4.095, mean of ED: 0.244

[7898/10000] -  loss: 3.550, mean of ED: 0.094
loss: 4.094, mean of ED: 0.244

[7899/10000] -  loss: 3.548, mean of ED: 0.094
loss: 4.091, mean of ED: 0.243

[7900/10000] -  loss: 3.547, mean of ED: 0.094
loss: 4.088, mean of ED: 0.243

[7901/10000] -  loss: 3.545, mean of ED: 0.094
loss: 4.087, mean of ED: 0.243

[7902/10000] -  loss: 3.544, mean of ED: 0.094
loss: 4.084, mean of ED: 0.243

[7903/10000] -  loss: 3.543, mean of ED: 0.094
loss: 4.081, mean of ED: 0.243

[7904/10000] -  loss: 3.541, mean of ED: 0.094
loss: 4.079, mean of ED: 0.243

[7905/10000] -  loss: 3.540, mean of ED: 0.094
loss: 4.076, mean of ED: 0.243

[7906/10000] -  loss: 3.539, mean of ED: 0.094
loss: 4.074, mean of ED: 0.243

[7907/10000] -  loss: 3.537, mean of ED: 0.094
loss: 4.072, mean of ED: 0.243

[7908/10000] -  loss: 3.536, mean of ED: 0.094
loss: 4.069, mean of ED: 0.243

[7909/10000] -  loss: 3.534, mean of ED: 0.094
loss: 4.067, mean of ED: 0.243

[7910/10000] -  loss: 3.533, mean of ED: 0.094
loss: 4.065, mean of ED: 0.243

[7911/10000] -  loss: 3.532, mean of ED: 0.094
loss: 4.062, mean of ED: 0.243

[7912/10000] -  loss: 3.530, mean of ED: 0.094
loss: 4.061, mean of ED: 0.243

[7913/10000] -  loss: 3.529, mean of ED: 0.094
loss: 4.058, mean of ED: 0.243

[7914/10000] -  loss: 3.527, mean of ED: 0.094
loss: 4.055, mean of ED: 0.242

[7915/10000] -  loss: 3.526, mean of ED: 0.094
loss: 4.054, mean of ED: 0.242

[7916/10000] -  loss: 3.525, mean of ED: 0.094
loss: 4.051, mean of ED: 0.242

[7917/10000] -  loss: 3.523, mean of ED: 0.094
loss: 4.049, mean of ED: 0.242

[7918/10000] -  loss: 3.522, mean of ED: 0.094
loss: 4.046, mean of ED: 0.242

[7919/10000] -  loss: 3.521, mean of ED: 0.094
loss: 4.044, mean of ED: 0.242

[7920/10000] -  loss: 3.519, mean of ED: 0.094
loss: 4.042, mean of ED: 0.242

[7921/10000] -  loss: 3.518, mean of ED: 0.094
loss: 4.039, mean of ED: 0.242

[7922/10000] -  loss: 3.516, mean of ED: 0.094
loss: 4.037, mean of ED: 0.242

[7923/10000] -  loss: 3.515, mean of ED: 0.094
loss: 4.035, mean of ED: 0.242

[7924/10000] -  loss: 3.514, mean of ED: 0.094
loss: 4.032, mean of ED: 0.242

[7925/10000] -  loss: 3.512, mean of ED: 0.094
loss: 4.030, mean of ED: 0.242

[7926/10000] -  loss: 3.511, mean of ED: 0.094
loss: 4.028, mean of ED: 0.242

[7927/10000] -  loss: 3.510, mean of ED: 0.094
loss: 4.025, mean of ED: 0.242

[7928/10000] -  loss: 3.508, mean of ED: 0.094
loss: 4.023, mean of ED: 0.241

[7929/10000] -  loss: 3.507, mean of ED: 0.094
loss: 4.021, mean of ED: 0.241

[7930/10000] -  loss: 3.505, mean of ED: 0.094
loss: 4.018, mean of ED: 0.241

[7931/10000] -  loss: 3.504, mean of ED: 0.094
loss: 4.016, mean of ED: 0.241

[7932/10000] -  loss: 3.503, mean of ED: 0.094
loss: 4.014, mean of ED: 0.241

[7933/10000] -  loss: 3.501, mean of ED: 0.094
loss: 4.011, mean of ED: 0.241

[7934/10000] -  loss: 3.500, mean of ED: 0.094
loss: 4.009, mean of ED: 0.241

[7935/10000] -  loss: 3.499, mean of ED: 0.094
loss: 4.007, mean of ED: 0.241

[7936/10000] -  loss: 3.497, mean of ED: 0.094
loss: 4.005, mean of ED: 0.241

[7937/10000] -  loss: 3.496, mean of ED: 0.093
loss: 4.002, mean of ED: 0.241

[7938/10000] -  loss: 3.495, mean of ED: 0.093
loss: 4.000, mean of ED: 0.241

[7939/10000] -  loss: 3.493, mean of ED: 0.093
loss: 3.998, mean of ED: 0.241

[7940/10000] -  loss: 3.492, mean of ED: 0.093
loss: 3.995, mean of ED: 0.241

[7941/10000] -  loss: 3.490, mean of ED: 0.093
loss: 3.993, mean of ED: 0.241

[7942/10000] -  loss: 3.489, mean of ED: 0.093
loss: 3.991, mean of ED: 0.240

[7943/10000] -  loss: 3.488, mean of ED: 0.093
loss: 3.989, mean of ED: 0.240

[7944/10000] -  loss: 3.486, mean of ED: 0.093
loss: 3.986, mean of ED: 0.240

[7945/10000] -  loss: 3.485, mean of ED: 0.093
loss: 3.984, mean of ED: 0.240

[7946/10000] -  loss: 3.484, mean of ED: 0.093
loss: 3.982, mean of ED: 0.240

[7947/10000] -  loss: 3.482, mean of ED: 0.093
loss: 3.979, mean of ED: 0.240

[7948/10000] -  loss: 3.481, mean of ED: 0.093
loss: 3.977, mean of ED: 0.240

[7949/10000] -  loss: 3.480, mean of ED: 0.093
loss: 3.975, mean of ED: 0.240

[7950/10000] -  loss: 3.478, mean of ED: 0.093
loss: 3.973, mean of ED: 0.240

[7951/10000] -  loss: 3.477, mean of ED: 0.093
loss: 3.970, mean of ED: 0.240

[7952/10000] -  loss: 3.475, mean of ED: 0.093
loss: 3.968, mean of ED: 0.240

[7953/10000] -  loss: 3.474, mean of ED: 0.093
loss: 3.966, mean of ED: 0.240

[7954/10000] -  loss: 3.473, mean of ED: 0.093
loss: 3.964, mean of ED: 0.240

[7955/10000] -  loss: 3.471, mean of ED: 0.093
loss: 3.961, mean of ED: 0.240

[7956/10000] -  loss: 3.470, mean of ED: 0.093
loss: 3.959, mean of ED: 0.240

[7957/10000] -  loss: 3.469, mean of ED: 0.093
loss: 3.957, mean of ED: 0.239

[7958/10000] -  loss: 3.467, mean of ED: 0.093
loss: 3.954, mean of ED: 0.239

[7959/10000] -  loss: 3.466, mean of ED: 0.093
loss: 3.952, mean of ED: 0.239

[7960/10000] -  loss: 3.465, mean of ED: 0.093
loss: 3.950, mean of ED: 0.239

[7961/10000] -  loss: 3.463, mean of ED: 0.093
loss: 3.948, mean of ED: 0.239

[7962/10000] -  loss: 3.462, mean of ED: 0.093
loss: 3.945, mean of ED: 0.239

[7963/10000] -  loss: 3.461, mean of ED: 0.093
loss: 3.943, mean of ED: 0.239

[7964/10000] -  loss: 3.459, mean of ED: 0.093
loss: 3.941, mean of ED: 0.239

[7965/10000] -  loss: 3.458, mean of ED: 0.093
loss: 3.939, mean of ED: 0.239

[7966/10000] -  loss: 3.456, mean of ED: 0.093
loss: 3.936, mean of ED: 0.239

[7967/10000] -  loss: 3.455, mean of ED: 0.093
loss: 3.934, mean of ED: 0.239

[7968/10000] -  loss: 3.454, mean of ED: 0.093
loss: 3.932, mean of ED: 0.239

[7969/10000] -  loss: 3.452, mean of ED: 0.093
loss: 3.930, mean of ED: 0.239

[7970/10000] -  loss: 3.451, mean of ED: 0.093
loss: 3.927, mean of ED: 0.239

[7971/10000] -  loss: 3.450, mean of ED: 0.093
loss: 3.925, mean of ED: 0.239

[7972/10000] -  loss: 3.448, mean of ED: 0.093
loss: 3.923, mean of ED: 0.238

[7973/10000] -  loss: 3.447, mean of ED: 0.093
loss: 3.921, mean of ED: 0.238

[7974/10000] -  loss: 3.446, mean of ED: 0.093
loss: 3.919, mean of ED: 0.238

[7975/10000] -  loss: 3.444, mean of ED: 0.093
loss: 3.916, mean of ED: 0.238

[7976/10000] -  loss: 3.443, mean of ED: 0.093
loss: 3.914, mean of ED: 0.238

[7977/10000] -  loss: 3.442, mean of ED: 0.093
loss: 3.912, mean of ED: 0.238

[7978/10000] -  loss: 3.440, mean of ED: 0.093
loss: 3.910, mean of ED: 0.238

[7979/10000] -  loss: 3.439, mean of ED: 0.093
loss: 3.907, mean of ED: 0.238

[7980/10000] -  loss: 3.438, mean of ED: 0.093
loss: 3.905, mean of ED: 0.238

[7981/10000] -  loss: 3.436, mean of ED: 0.093
loss: 3.903, mean of ED: 0.238

[7982/10000] -  loss: 3.435, mean of ED: 0.093
loss: 3.901, mean of ED: 0.238

[7983/10000] -  loss: 3.434, mean of ED: 0.093
loss: 3.899, mean of ED: 0.238

[7984/10000] -  loss: 3.432, mean of ED: 0.093
loss: 3.896, mean of ED: 0.238

[7985/10000] -  loss: 3.431, mean of ED: 0.093
loss: 3.894, mean of ED: 0.238

[7986/10000] -  loss: 3.430, mean of ED: 0.093
loss: 3.892, mean of ED: 0.237

[7987/10000] -  loss: 3.428, mean of ED: 0.093
loss: 3.890, mean of ED: 0.237

[7988/10000] -  loss: 3.427, mean of ED: 0.093
loss: 3.888, mean of ED: 0.237

[7989/10000] -  loss: 3.425, mean of ED: 0.093
loss: 3.885, mean of ED: 0.237

[7990/10000] -  loss: 3.424, mean of ED: 0.093
loss: 3.883, mean of ED: 0.237

[7991/10000] -  loss: 3.423, mean of ED: 0.093
loss: 3.881, mean of ED: 0.237

[7992/10000] -  loss: 3.421, mean of ED: 0.092
loss: 3.879, mean of ED: 0.237

[7993/10000] -  loss: 3.420, mean of ED: 0.092
loss: 3.877, mean of ED: 0.237

[7994/10000] -  loss: 3.419, mean of ED: 0.092
loss: 3.874, mean of ED: 0.237

[7995/10000] -  loss: 3.417, mean of ED: 0.092
loss: 3.872, mean of ED: 0.237

[7996/10000] -  loss: 3.416, mean of ED: 0.092
loss: 3.870, mean of ED: 0.237

[7997/10000] -  loss: 3.415, mean of ED: 0.092
loss: 3.868, mean of ED: 0.237

[7998/10000] -  loss: 3.413, mean of ED: 0.092
loss: 3.866, mean of ED: 0.237

[7999/10000] -  loss: 3.412, mean of ED: 0.092
loss: 3.864, mean of ED: 0.237

[8000/10000] -  loss: 3.411, mean of ED: 0.092
loss: 3.861, mean of ED: 0.237

[8001/10000] -  loss: 3.409, mean of ED: 0.092
loss: 3.859, mean of ED: 0.236

[8002/10000] -  loss: 3.408, mean of ED: 0.092
loss: 3.857, mean of ED: 0.236

[8003/10000] -  loss: 3.407, mean of ED: 0.092
loss: 3.855, mean of ED: 0.236

[8004/10000] -  loss: 3.405, mean of ED: 0.092
loss: 3.853, mean of ED: 0.236

[8005/10000] -  loss: 3.404, mean of ED: 0.092
loss: 3.850, mean of ED: 0.236

[8006/10000] -  loss: 3.403, mean of ED: 0.092
loss: 3.848, mean of ED: 0.236

[8007/10000] -  loss: 3.401, mean of ED: 0.092
loss: 3.846, mean of ED: 0.236

[8008/10000] -  loss: 3.400, mean of ED: 0.092
loss: 3.844, mean of ED: 0.236

[8009/10000] -  loss: 3.399, mean of ED: 0.092
loss: 3.842, mean of ED: 0.236

[8010/10000] -  loss: 3.397, mean of ED: 0.092
loss: 3.840, mean of ED: 0.236

[8011/10000] -  loss: 3.396, mean of ED: 0.092
loss: 3.838, mean of ED: 0.236

[8012/10000] -  loss: 3.395, mean of ED: 0.092
loss: 3.835, mean of ED: 0.236

[8013/10000] -  loss: 3.393, mean of ED: 0.092
loss: 3.833, mean of ED: 0.236

[8014/10000] -  loss: 3.392, mean of ED: 0.092
loss: 3.831, mean of ED: 0.236

[8015/10000] -  loss: 3.391, mean of ED: 0.092
loss: 3.829, mean of ED: 0.236

[8016/10000] -  loss: 3.389, mean of ED: 0.092
loss: 3.827, mean of ED: 0.235

[8017/10000] -  loss: 3.388, mean of ED: 0.092
loss: 3.825, mean of ED: 0.235

[8018/10000] -  loss: 3.387, mean of ED: 0.092
loss: 3.823, mean of ED: 0.235

[8019/10000] -  loss: 3.386, mean of ED: 0.092
loss: 3.820, mean of ED: 0.235

[8020/10000] -  loss: 3.384, mean of ED: 0.092
loss: 3.818, mean of ED: 0.235

[8021/10000] -  loss: 3.383, mean of ED: 0.092
loss: 3.816, mean of ED: 0.235

[8022/10000] -  loss: 3.382, mean of ED: 0.092
loss: 3.814, mean of ED: 0.235

[8023/10000] -  loss: 3.380, mean of ED: 0.092
loss: 3.812, mean of ED: 0.235

[8024/10000] -  loss: 3.379, mean of ED: 0.092
loss: 3.810, mean of ED: 0.235

[8025/10000] -  loss: 3.378, mean of ED: 0.092
loss: 3.807, mean of ED: 0.235

[8026/10000] -  loss: 3.376, mean of ED: 0.092
loss: 3.805, mean of ED: 0.235

[8027/10000] -  loss: 3.375, mean of ED: 0.092
loss: 3.803, mean of ED: 0.235

[8028/10000] -  loss: 3.374, mean of ED: 0.092
loss: 3.801, mean of ED: 0.235

[8029/10000] -  loss: 3.372, mean of ED: 0.092
loss: 3.799, mean of ED: 0.235

[8030/10000] -  loss: 3.371, mean of ED: 0.092
loss: 3.797, mean of ED: 0.235

[8031/10000] -  loss: 3.370, mean of ED: 0.092
loss: 3.795, mean of ED: 0.235

[8032/10000] -  loss: 3.368, mean of ED: 0.092
loss: 3.793, mean of ED: 0.234

[8033/10000] -  loss: 3.367, mean of ED: 0.092
loss: 3.790, mean of ED: 0.234

[8034/10000] -  loss: 3.366, mean of ED: 0.092
loss: 3.788, mean of ED: 0.234

[8035/10000] -  loss: 3.364, mean of ED: 0.092
loss: 3.786, mean of ED: 0.234

[8036/10000] -  loss: 3.363, mean of ED: 0.092
loss: 3.784, mean of ED: 0.234

[8037/10000] -  loss: 3.362, mean of ED: 0.092
loss: 3.782, mean of ED: 0.234

[8038/10000] -  loss: 3.360, mean of ED: 0.092
loss: 3.780, mean of ED: 0.234

[8039/10000] -  loss: 3.359, mean of ED: 0.092
loss: 3.778, mean of ED: 0.234

[8040/10000] -  loss: 3.358, mean of ED: 0.092
loss: 3.776, mean of ED: 0.234

[8041/10000] -  loss: 3.356, mean of ED: 0.092
loss: 3.774, mean of ED: 0.234

[8042/10000] -  loss: 3.355, mean of ED: 0.092
loss: 3.771, mean of ED: 0.234

[8043/10000] -  loss: 3.354, mean of ED: 0.092
loss: 3.769, mean of ED: 0.234

[8044/10000] -  loss: 3.353, mean of ED: 0.092
loss: 3.767, mean of ED: 0.234

[8045/10000] -  loss: 3.351, mean of ED: 0.092
loss: 3.765, mean of ED: 0.234

[8046/10000] -  loss: 3.350, mean of ED: 0.092
loss: 3.763, mean of ED: 0.234

[8047/10000] -  loss: 3.349, mean of ED: 0.091
loss: 3.761, mean of ED: 0.233

[8048/10000] -  loss: 3.347, mean of ED: 0.091
loss: 3.759, mean of ED: 0.233

[8049/10000] -  loss: 3.346, mean of ED: 0.091
loss: 3.757, mean of ED: 0.233

[8050/10000] -  loss: 3.345, mean of ED: 0.091
loss: 3.755, mean of ED: 0.233

[8051/10000] -  loss: 3.343, mean of ED: 0.091
loss: 3.753, mean of ED: 0.233

[8052/10000] -  loss: 3.342, mean of ED: 0.091
loss: 3.751, mean of ED: 0.233

[8053/10000] -  loss: 3.341, mean of ED: 0.091
loss: 3.749, mean of ED: 0.233

[8054/10000] -  loss: 3.339, mean of ED: 0.091
loss: 3.746, mean of ED: 0.233

[8055/10000] -  loss: 3.338, mean of ED: 0.091
loss: 3.744, mean of ED: 0.233

[8056/10000] -  loss: 3.337, mean of ED: 0.091
loss: 3.742, mean of ED: 0.233

[8057/10000] -  loss: 3.336, mean of ED: 0.091
loss: 3.740, mean of ED: 0.233

[8058/10000] -  loss: 3.334, mean of ED: 0.091
loss: 3.738, mean of ED: 0.233

[8059/10000] -  loss: 3.333, mean of ED: 0.091
loss: 3.736, mean of ED: 0.233

[8060/10000] -  loss: 3.332, mean of ED: 0.091
loss: 3.734, mean of ED: 0.233

[8061/10000] -  loss: 3.330, mean of ED: 0.091
loss: 3.732, mean of ED: 0.233

[8062/10000] -  loss: 3.329, mean of ED: 0.091
loss: 3.730, mean of ED: 0.233

[8063/10000] -  loss: 3.328, mean of ED: 0.091
loss: 3.728, mean of ED: 0.232

[8064/10000] -  loss: 3.326, mean of ED: 0.091
loss: 3.726, mean of ED: 0.232

[8065/10000] -  loss: 3.325, mean of ED: 0.091
loss: 3.724, mean of ED: 0.232

[8066/10000] -  loss: 3.324, mean of ED: 0.091
loss: 3.722, mean of ED: 0.232

[8067/10000] -  loss: 3.323, mean of ED: 0.091
loss: 3.720, mean of ED: 0.232

[8068/10000] -  loss: 3.321, mean of ED: 0.091
loss: 3.718, mean of ED: 0.232

[8069/10000] -  loss: 3.320, mean of ED: 0.091
loss: 3.715, mean of ED: 0.232

[8070/10000] -  loss: 3.319, mean of ED: 0.091
loss: 3.713, mean of ED: 0.232

[8071/10000] -  loss: 3.317, mean of ED: 0.091
loss: 3.711, mean of ED: 0.232

[8072/10000] -  loss: 3.316, mean of ED: 0.091
loss: 3.709, mean of ED: 0.232

[8073/10000] -  loss: 3.315, mean of ED: 0.091
loss: 3.707, mean of ED: 0.232

[8074/10000] -  loss: 3.313, mean of ED: 0.091
loss: 3.705, mean of ED: 0.232

[8075/10000] -  loss: 3.312, mean of ED: 0.091
loss: 3.703, mean of ED: 0.232

[8076/10000] -  loss: 3.311, mean of ED: 0.091
loss: 3.701, mean of ED: 0.232

[8077/10000] -  loss: 3.310, mean of ED: 0.091
loss: 3.699, mean of ED: 0.232

[8078/10000] -  loss: 3.308, mean of ED: 0.091
loss: 3.697, mean of ED: 0.231

[8079/10000] -  loss: 3.307, mean of ED: 0.091
loss: 3.695, mean of ED: 0.231

[8080/10000] -  loss: 3.306, mean of ED: 0.091
loss: 3.693, mean of ED: 0.231

[8081/10000] -  loss: 3.304, mean of ED: 0.091
loss: 3.691, mean of ED: 0.231

[8082/10000] -  loss: 3.303, mean of ED: 0.091
loss: 3.689, mean of ED: 0.231

[8083/10000] -  loss: 3.302, mean of ED: 0.091
loss: 3.687, mean of ED: 0.231

[8084/10000] -  loss: 3.300, mean of ED: 0.091
loss: 3.685, mean of ED: 0.231

[8085/10000] -  loss: 3.299, mean of ED: 0.091
loss: 3.683, mean of ED: 0.231

[8086/10000] -  loss: 3.298, mean of ED: 0.091
loss: 3.681, mean of ED: 0.231

[8087/10000] -  loss: 3.297, mean of ED: 0.091
loss: 3.679, mean of ED: 0.231

[8088/10000] -  loss: 3.295, mean of ED: 0.091
loss: 3.677, mean of ED: 0.231

[8089/10000] -  loss: 3.294, mean of ED: 0.091
loss: 3.675, mean of ED: 0.231

[8090/10000] -  loss: 3.293, mean of ED: 0.091
loss: 3.673, mean of ED: 0.231

[8091/10000] -  loss: 3.291, mean of ED: 0.091
loss: 3.671, mean of ED: 0.231

[8092/10000] -  loss: 3.290, mean of ED: 0.091
loss: 3.669, mean of ED: 0.231

[8093/10000] -  loss: 3.289, mean of ED: 0.091
loss: 3.667, mean of ED: 0.231

[8094/10000] -  loss: 3.288, mean of ED: 0.091
loss: 3.665, mean of ED: 0.230

[8095/10000] -  loss: 3.286, mean of ED: 0.091
loss: 3.663, mean of ED: 0.230

[8096/10000] -  loss: 3.285, mean of ED: 0.091
loss: 3.661, mean of ED: 0.230

[8097/10000] -  loss: 3.284, mean of ED: 0.091
loss: 3.659, mean of ED: 0.230

[8098/10000] -  loss: 3.282, mean of ED: 0.091
loss: 3.657, mean of ED: 0.230

[8099/10000] -  loss: 3.281, mean of ED: 0.091
loss: 3.655, mean of ED: 0.230

[8100/10000] -  loss: 3.280, mean of ED: 0.091
loss: 3.653, mean of ED: 0.230

[8101/10000] -  loss: 3.279, mean of ED: 0.091
loss: 3.651, mean of ED: 0.230

[8102/10000] -  loss: 3.277, mean of ED: 0.091
loss: 3.649, mean of ED: 0.230

[8103/10000] -  loss: 3.276, mean of ED: 0.090
loss: 3.647, mean of ED: 0.230

[8104/10000] -  loss: 3.275, mean of ED: 0.090
loss: 3.645, mean of ED: 0.230

[8105/10000] -  loss: 3.273, mean of ED: 0.090
loss: 3.643, mean of ED: 0.230

[8106/10000] -  loss: 3.272, mean of ED: 0.090
loss: 3.641, mean of ED: 0.230

[8107/10000] -  loss: 3.271, mean of ED: 0.090
loss: 3.639, mean of ED: 0.230

[8108/10000] -  loss: 3.270, mean of ED: 0.090
loss: 3.637, mean of ED: 0.230

[8109/10000] -  loss: 3.268, mean of ED: 0.090
loss: 3.635, mean of ED: 0.230

[8110/10000] -  loss: 3.267, mean of ED: 0.090
loss: 3.633, mean of ED: 0.229

[8111/10000] -  loss: 3.266, mean of ED: 0.090
loss: 3.631, mean of ED: 0.229

[8112/10000] -  loss: 3.264, mean of ED: 0.090
loss: 3.629, mean of ED: 0.229

[8113/10000] -  loss: 3.263, mean of ED: 0.090
loss: 3.627, mean of ED: 0.229

[8114/10000] -  loss: 3.262, mean of ED: 0.090
loss: 3.625, mean of ED: 0.229

[8115/10000] -  loss: 3.261, mean of ED: 0.090
loss: 3.623, mean of ED: 0.229

[8116/10000] -  loss: 3.259, mean of ED: 0.090
loss: 3.621, mean of ED: 0.229

[8117/10000] -  loss: 3.258, mean of ED: 0.090
loss: 3.619, mean of ED: 0.229

[8118/10000] -  loss: 3.257, mean of ED: 0.090
loss: 3.617, mean of ED: 0.229

[8119/10000] -  loss: 3.256, mean of ED: 0.090
loss: 3.615, mean of ED: 0.229

[8120/10000] -  loss: 3.254, mean of ED: 0.090
loss: 3.613, mean of ED: 0.229

[8121/10000] -  loss: 3.253, mean of ED: 0.090
loss: 3.611, mean of ED: 0.229

[8122/10000] -  loss: 3.252, mean of ED: 0.090
loss: 3.609, mean of ED: 0.229

[8123/10000] -  loss: 3.250, mean of ED: 0.090
loss: 3.607, mean of ED: 0.229

[8124/10000] -  loss: 3.249, mean of ED: 0.090
loss: 3.605, mean of ED: 0.229

[8125/10000] -  loss: 3.248, mean of ED: 0.090
loss: 3.604, mean of ED: 0.229

[8126/10000] -  loss: 3.247, mean of ED: 0.090
loss: 3.602, mean of ED: 0.228

[8127/10000] -  loss: 3.245, mean of ED: 0.090
loss: 3.600, mean of ED: 0.228

[8128/10000] -  loss: 3.244, mean of ED: 0.090
loss: 3.598, mean of ED: 0.228

[8129/10000] -  loss: 3.243, mean of ED: 0.090
loss: 3.596, mean of ED: 0.228

[8130/10000] -  loss: 3.242, mean of ED: 0.090
loss: 3.594, mean of ED: 0.228

[8131/10000] -  loss: 3.240, mean of ED: 0.090
loss: 3.592, mean of ED: 0.228

[8132/10000] -  loss: 3.239, mean of ED: 0.090
loss: 3.590, mean of ED: 0.228

[8133/10000] -  loss: 3.238, mean of ED: 0.090
loss: 3.588, mean of ED: 0.228

[8134/10000] -  loss: 3.236, mean of ED: 0.090
loss: 3.586, mean of ED: 0.228

[8135/10000] -  loss: 3.235, mean of ED: 0.090
loss: 3.584, mean of ED: 0.228

[8136/10000] -  loss: 3.234, mean of ED: 0.090
loss: 3.582, mean of ED: 0.228

[8137/10000] -  loss: 3.233, mean of ED: 0.090
loss: 3.580, mean of ED: 0.228

[8138/10000] -  loss: 3.231, mean of ED: 0.090
loss: 3.578, mean of ED: 0.228

[8139/10000] -  loss: 3.230, mean of ED: 0.090
loss: 3.576, mean of ED: 0.228

[8140/10000] -  loss: 3.229, mean of ED: 0.090
loss: 3.575, mean of ED: 0.228

[8141/10000] -  loss: 3.228, mean of ED: 0.090
loss: 3.573, mean of ED: 0.228

[8142/10000] -  loss: 3.226, mean of ED: 0.090
loss: 3.571, mean of ED: 0.227

[8143/10000] -  loss: 3.225, mean of ED: 0.090
loss: 3.569, mean of ED: 0.227

[8144/10000] -  loss: 3.224, mean of ED: 0.090
loss: 3.567, mean of ED: 0.227

[8145/10000] -  loss: 3.223, mean of ED: 0.090
loss: 3.565, mean of ED: 0.227

[8146/10000] -  loss: 3.221, mean of ED: 0.090
loss: 3.563, mean of ED: 0.227

[8147/10000] -  loss: 3.220, mean of ED: 0.090
loss: 3.561, mean of ED: 0.227

[8148/10000] -  loss: 3.219, mean of ED: 0.090
loss: 3.559, mean of ED: 0.227

[8149/10000] -  loss: 3.218, mean of ED: 0.090
loss: 3.557, mean of ED: 0.227

[8150/10000] -  loss: 3.216, mean of ED: 0.090
loss: 3.555, mean of ED: 0.227

